study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_d_b,frequency_hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,effect_direction_label_raw,higher_better_notes,c_mean_raw,c_sd_raw,c_n_raw,c_se_raw,c_ci_raw,ex_mean_raw,ex_sd_raw,ex_n_raw,ex_se_raw,ex_ci_raw,stat_comment,general_comment,c_median_raw,c_q1_raw,c_q3_raw,ex_median_raw,ex_q1_raw,ex_q3_raw,checked_ml,checked_ml_comments,corrections_notes_al,c_n,c_mean_pre_zero_correction,c_mean_source,c_sd,c_sd_source,c_se,c_se_source,c_ci,c_iqr_complete,c_iqr_all_zero,c_iqr_skewness_statistic,c_iqr_skewness_review,c_sd_assumed_sqrt_mean,c_se_inconsistent_with_sd,c_se_matches_mean_over_sqrt_n,ex_n,ex_mean_pre_zero_correction,ex_mean_source,ex_sd,ex_sd_source,ex_se,ex_se_source,ex_ci,ex_iqr_complete,ex_iqr_all_zero,ex_iqr_skewness_statistic,ex_iqr_skewness_review,ex_sd_assumed_sqrt_mean,ex_se_inconsistent_with_sd,ex_se_matches_mean_over_sqrt_n,shared_control_raw,exposure_type_raw,noise_type_raw,noise_type_2_raw,control_conditions_raw,offspring_sex_raw,outcome_type_raw,data_type_raw,data_units_raw,measurement_timing_raw,comparison_structure_raw,higher_better_raw,checked_ml_raw,effect_direction,zero_correction_reference_mean,zero_correction_primary_09,zero_correction_sensitivity_08,c_mean_exact_zero,ex_mean_exact_zero,zero_correction_available,c_mean_zero_correction_applied,ex_mean_zero_correction_applied,c_mean,ex_mean,c_mean_sensitivity_08,ex_mean_sensitivity_08,exact_zero_correction_applied,zero_correction_unavailable,zero_mean_exclusion_sensitivity,dam_age_raw,dam_age_weeks,frequency_hz_raw,frequency_min_hz,frequency_max_hz,frequency_mid_hz,frequency_format,acoustic_band_from_frequency,gest_window,cohort_id
abramova_2023_biopsy,ex026,con022,out081,es171,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,anxiety,Open Field Test (OFT),,Total freezing time,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,no,Positive,,18.3,9.4868,10,3,,75.3,56.8514,8,20.1,,Mean±SEM,,,,,,,,yes,,,10,18.3,raw_mean,9.4868,raw_sd,3,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,8,75.3,raw_mean,56.8514,raw_sd,20.1,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Time,s,Light phase,Independent,No,yes,positive,8.2563,7.43067,6.60504,FALSE,FALSE,TRUE,FALSE,FALSE,18.3,75.3,18.3,75.3,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex026
abramova_2023_biopsy,ex025,con021,out082,es172,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,anxiety,Open Field Test (OFT),,Total grooming time,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,no,Positive,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,16.3,11.3,22.7,28.9,25.3,61.9,yes,"adjust comments text, add Median(Q1, Q2) values",,9,16.82033333,luo_2018_q1_median_q3,9.971353785,wan_2014_q1_q3,3.323784595,sd_div_sqrt_n,,TRUE,FALSE,0.122807018,FALSE,FALSE,FALSE,FALSE,10,39.7633,luo_2018_q1_median_q3,31.47612681,wan_2014_q1_q3,9.953625264,sd_div_sqrt_n,,TRUE,FALSE,0.803278689,TRUE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Time,s,Light phase,Independent,No,yes,positive,12.5038,11.25342,10.00304,FALSE,FALSE,TRUE,FALSE,FALSE,16.82033333,39.7633,16.82033333,39.7633,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
abramova_2023_biopsy,ex026,con022,out082,es173,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,anxiety,Open Field Test (OFT),,Total grooming time,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,no,Positive,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,24.7,23.3,30.2,24.3,14.4,36.1,yes,"adjust comments text, add Median(Q1, Q2) values",,10,26.21495,luo_2018_q1_median_q3,5.934023907,wan_2014_q1_q3,1.876503124,sd_div_sqrt_n,,TRUE,FALSE,0.594202899,FALSE,FALSE,FALSE,FALSE,8,25.0113125,luo_2018_q1_median_q3,19.38911686,wan_2014_q1_q3,6.855088007,sd_div_sqrt_n,,TRUE,FALSE,0.087557604,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Time,s,Light phase,Independent,No,yes,positive,12.5038,11.25342,10.00304,FALSE,FALSE,TRUE,FALSE,FALSE,26.21495,25.0113125,26.21495,25.0113125,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex026
abramova_2023_biopsy,ex025,con021,out083,es174,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,anxiety,Open Field Test (OFT),,Grooming frequency,count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,no,Positive,,3.3,1.8,9,0.6,,3.3,1.5811,10,0.5,,Mean±SEM,,,,,,,,yes,,,9,3.3,raw_mean,1.8,raw_sd,0.6,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,10,3.3,raw_mean,1.5811,raw_sd,0.5,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Count,Count,Light phase,Independent,No,yes,positive,2.6522,2.38698,2.12176,FALSE,FALSE,TRUE,FALSE,FALSE,3.3,3.3,3.3,3.3,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
abramova_2023_biopsy,ex026,con022,out083,es175,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,anxiety,Open Field Test (OFT),,Grooming frequency,count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,no,Positive,,4.8,1.8974,10,0.6,,2.9,1.6971,8,0.6,,Mean±SEM,,,,,,,,yes,,,10,4.8,raw_mean,1.8974,raw_sd,0.6,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,8,2.9,raw_mean,1.6971,raw_sd,0.6,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Count,Count,Light phase,Independent,No,yes,positive,2.6522,2.38698,2.12176,FALSE,FALSE,TRUE,FALSE,FALSE,4.8,2.9,4.8,2.9,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex026
abramova_2023_biopsy,ex025,con021,out084,es176,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,anxiety,Open Field Test (OFT),,Mean grooming duration,percentage,percent,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,no,Positive,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,4.6,3.8,5.4,0.6,0,1.3,yes,"adjust comments text, add Median(Q1, Q2) values",,9,4.6,luo_2018_q1_median_q3,1.39948825,wan_2014_q1_q3,0.466496083,sd_div_sqrt_n,,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,10,0.63695,luo_2018_q1_median_q3,1.118004504,wan_2014_q1_q3,0.353544067,sd_div_sqrt_n,,TRUE,FALSE,0.076923077,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Percentage,%,Light phase,Independent,No,yes,positive,0.1123125,0.10108125,0.08985,FALSE,FALSE,TRUE,FALSE,FALSE,4.6,0.63695,4.6,0.63695,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
abramova_2023_biopsy,ex026,con022,out084,es177,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,anxiety,Open Field Test (OFT),,Mean grooming duration,percentage,percent,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,no,Positive,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,6.5,4,8.1,0,0,0.3,yes,"adjust comments text, add Median(Q1, Q2) values",,10,6.16745,luo_2018_q1_median_q3,3.526014205,wan_2014_q1_q3,1.115023595,sd_div_sqrt_n,,TRUE,FALSE,0.219512195,FALSE,FALSE,FALSE,FALSE,8,0.1123125,luo_2018_q1_median_q3,0.268052307,wan_2014_q1_q3,0.094770802,sd_div_sqrt_n,,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Percentage,%,Light phase,Independent,No,yes,positive,0.1123125,0.10108125,0.08985,FALSE,FALSE,TRUE,FALSE,FALSE,6.16745,0.1123125,6.16745,0.1123125,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex026
abramova_2023_biopsy,ex025,con021,out085,es178,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,anxiety,Elevated Plus Maze (EPM),,Total time in dark,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,no,Positive,,264,21,9,7,,251,41.1096,10,13,,Mean±SEM,,,,,,,,yes,,,9,264,raw_mean,21,raw_sd,7,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,10,251,raw_mean,41.1096,raw_sd,13,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Time,s,Light phase,Independent,No,yes,positive,242.4406,218.19654,193.95248,FALSE,FALSE,TRUE,FALSE,FALSE,264,251,264,251,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
abramova_2023_biopsy,ex026,con022,out085,es179,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,anxiety,Elevated Plus Maze (EPM),,Total time in dark,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,no,Positive,,269,15.8114,10,5,,266,31.1127,8,11,,Mean±SEM,,,,,,,,yes,,,10,269,raw_mean,15.8114,raw_sd,5,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,8,266,raw_mean,31.1127,raw_sd,11,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Time,s,Light phase,Independent,No,yes,positive,242.4406,218.19654,193.95248,FALSE,FALSE,TRUE,FALSE,FALSE,269,266,269,266,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex026
abramova_2023_biopsy,ex025,con021,out086,es180,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,anxiety,Elevated Plus Maze (EPM),,Total time in light,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,yes,Negative,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,27.1,19.4,51.5,41.9,2.2,62,yes,"adjust comments text, add Median(Q1, Q2) values",,9,33.30683333,luo_2018_q1_median_q3,28.07723303,wan_2014_q1_q3,9.359077675,sd_div_sqrt_n,,TRUE,FALSE,0.520249221,FALSE,FALSE,FALSE,FALSE,10,34.6578,luo_2018_q1_median_q3,51.42820719,wan_2014_q1_q3,16.26302707,sd_div_sqrt_n,,TRUE,FALSE,0.327759197,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Time,s,Light phase,Independent,Yes,yes,negative,15.626,14.0634,12.5008,FALSE,FALSE,TRUE,FALSE,FALSE,33.30683333,34.6578,33.30683333,34.6578,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
abramova_2023_biopsy,ex026,con022,out086,es181,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,anxiety,Elevated Plus Maze (EPM),,Total time in light,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,yes,Negative,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,19.6,17.7,40.5,26.1,19.4,51.5,yes,"adjust comments text, add Median(Q1, Q2) values",,10,26.6205,luo_2018_q1_median_q3,19.608079,wan_2014_q1_q3,6.200619017,sd_div_sqrt_n,,TRUE,FALSE,0.833333333,TRUE,FALSE,FALSE,FALSE,8,33.1008125,luo_2018_q1_median_q3,28.68159683,wan_2014_q1_q3,10.14047581,sd_div_sqrt_n,,TRUE,FALSE,0.582554517,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Time,s,Light phase,Independent,Yes,yes,negative,15.626,14.0634,12.5008,FALSE,FALSE,TRUE,FALSE,FALSE,26.6205,33.1008125,26.6205,33.1008125,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex026
abramova_2023_biopsy,ex025,con021,out087,es182,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,yes,Negative,,6.2,3,9,1,,2.9,2.5298,10,0.8,,Mean±SEM,,,,,,,,yes,,,9,6.2,raw_mean,3,raw_sd,1,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,10,2.9,raw_mean,2.5298,raw_sd,0.8,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,1.95,1.755,1.56,FALSE,FALSE,TRUE,FALSE,FALSE,6.2,2.9,6.2,2.9,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
abramova_2023_biopsy,ex026,con022,out087,es183,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,yes,Negative,,4.7,1.9606,10,0.62,,2.9,1.9799,8,0.7,,Mean±SEM,,,,,,,,yes,,,10,4.7,raw_mean,1.9606,raw_sd,0.62,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,8,2.9,raw_mean,1.9799,raw_sd,0.7,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,1.95,1.755,1.56,FALSE,FALSE,TRUE,FALSE,FALSE,4.7,2.9,4.7,2.9,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex026
abramova_2023_biopsy,ex025,con021,out088,es184,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,anxiety,Elevated Plus Maze (EPM),,Head-out inspections,count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,no,Positive,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,0,0,0,0,0,0.7,yes,"adjust comments text, add Median(Q1, Q2) values",,9,0,luo_2018_q1_median_q3,0,wan_2014_q1_q3,0,sd_div_sqrt_n,,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,10,0.25865,luo_2018_q1_median_q3,0.602002425,wan_2014_q1_q3,0.190369882,sd_div_sqrt_n,,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Count,Count,Light phase,Independent,No,yes,positive,0.25865,0.232785,0.20692,TRUE,FALSE,TRUE,TRUE,FALSE,0.232785,0.25865,0.20692,0.25865,TRUE,FALSE,TRUE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
