es_id,es001,es002,es003,es004,es005,es006,es007,es008,es009,es010,es011,es012,es013,es014,es015,es016,es017,es018,es019,es020,es021,es022,es023,es024,es025,es026,es027,es028,es029,es030,es031,es032,es033,es034,es035,es036,es037,es038,es039,es040,es041,es042,es043,es044,es045,es046,es047,es048,es049,es050,es051,es052,es053,es054,es055,es056,es057,es058,es059,es060,es061,es062,es063,es064,es065,es066,es067,es068,es069,es070,es071,es072,es073,es074,es075,es076,es077,es078,es079,es082,es083,es084,es085,es086,es087,es088,es089,es090,es091,es092,es093,es094,es095,es096,es097,es098,es099,es100,es101,es102,es103,es104,es105,es106,es107,es108,es109,es110,es111,es112,es113,es114,es115,es116,es117,es118,es119,es120,es121,es122,es123,es124,es125,es126,es127,es128,es129,es130,es131,es132,es133,es134,es135,es136,es137,es138,es139,es140,es141,es160,es161,es162,es163,es164,es165,es166,es167,es168,es169,es170,es171,es172,es173,es174,es175,es176,es177,es178,es179,es180,es181,es182,es183,es184,es185,es186,es187,es188,es189,es190,es191,es192,es193,es194,es195,es196,es197,es198,es199,es200,es201,es202,es203,es204,es205,es206,es207
es174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018570073171602135,0,0.018965438011066645,0,0.07302866977527192,0,0.03768317079699789,0,0.03773948748364892,0,0.05601356483011937,0,0.06677057744944302,0,0.0068854316259515545,0,0.06472339225803339,0,0.037814414427463,0,0.08887551720995537,0,0.03838229939853638,0,0.023961399889405297,0,0.09705288045032753,0,0.03679414899939932,0,0.04649697076056117,0,0.041470794466453846,0,0.013834234288097508,0,0.024231411989931194,0,0.009996923473758775,0,0.033081988440518545,0,0.08924942141554772,0
es175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02135600450236717,0,0.0194704729251188,0,0.10590306012420062,0,0.037861450956171265,0,0.0342379251235935,0,0.058433939145073666,0,0.10430262852652603,0,0.005479881283905054,0,0.04651453394596889,0,0.033246897312723865,0,0.06294973995045498,0,0.03145197673703628,0,0.014927394034153909,0,0.09683899110070575,0,0.047430510816342156,0,0.06557426302521349,0,0.04330528691327958,0,0.014232452838238157,0,0.02129842920801278,0,0.014716253675896742,0,0.0312341076334833,0,0.11723921250251686
es176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04427265119464605,0,0.04521523496749876,0,0.17410662813724728,0,0.08983991937926353,0,0.08997418320264748,0,0.06677057744944302,0,0.31837359585689257,0,0.016415461042259213,0,0.1543061324042671,0,0.09015281547931692,0,0.21188687501766293,0,0.09150670208012261,0,0.057126037664801926,0,0.2313824121158446,0,0.08772041497097136,0,0.11085277634974339,0,0.09886993988725172,0,0.03298200408378423,0,0.05776976972953054,0,0.023833525150030798,0,0.07887030500731353,0,0.2127782947940651,0
es177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07623950864893937,0,0.06950828694613718,0,0.37806684613656033,0,0.13516284927334885,0,0.12222710424567539,0,0.10430262852652604,0,0.744706824609797,0,0.019562809911054843,0,0.16605377717924727,0,0.11868920120066713,0,0.22472636409442748,0,0.11228145471704354,0,0.05328979896248181,0,0.3457087255604609,0,0.16932375338305028,0,0.2340957360495239,0,0.1545969797769907,0,0.050808905342579716,0,0.07603396869639768,0,0.052536041996018204,0,0.11150367657961982,0,0.4185361524244729
es178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004565428731407214,0,0.0046626286713751285,0,0.01795400503420372,0,0.009264359330055174,0,0.009278204715418945,0,0.0068854316259515545,0,0.016415461042259213,0,0.0033855491125721906,0,0.015912163182040466,0,0.00929662540869701,0,0.02184993220217883,0,0.0094362392023054,0,0.005890879507524882,0,0.023860326493023047,0,0.009045794458495562,0,0.011431220775063472,0,0.01019554176345214,0,0.003401128800746138,0,0.005957261636996168,0,0.0024577308463475437,0,0.008133164534288926,0,0.021941856072765175,0
es179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004005493077609165,0,0.0036518462295086845,0,0.019862983929325062,0,0.007101224374455115,0,0.006421602508046562,0,0.005479881283905053,0,0.01956280991105484,0,0.00205559298757113,0,0.008724180766497933,0,0.006235727147525989,0,0.011806737893359032,0,0.00589907513286763,0,0.0027997546762045466,0,0.018162943749779493,0,0.00889597971012166,0,0.012298988632808235,0,0.008122260272786203,0,0.002669412778717241,0,0.003994694360885152,0,0.0027601535774452136,0,0.005858212002968513,0,0.021989171900161808
es180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042915252181903514,0,0.04382893634634849,0,0.16876852077822802,0,0.08708542841069399,0,0.08721557570668709,0,0.06472339225803339,0,0.1543061324042671,0,0.015912163182040466,0,0.29915021606585573,0,0.08738873111966186,0,0.20539042569282873,0,0.08870110757174798,0,0.05537455396017407,0,0.224288229831816,0,0.08503090798492119,0,0.1074540314109016,0,0.09583858858635877,0,0.031970776190862985,0,0.05599854920667394,0,0.023102789523501643,0,0.07645214229821927,0,0.20625451454840785,0
es181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03399957664703729,0,0.030997738200432765,0,0.16860172554512468,0,0.06027687920789221,0,0.05450808737870938,0,0.04651453394596889,0,0.16605377717924727,0,0.008724180766497934,0,0.1481058371121706,0,0.05293033316858675,0,0.10021839563291557,0,0.05007275090493486,0,0.02376498270303732,0,0.15417138069929032,0,0.07551118879608816,0,0.10439673683116167,0,0.06894367443436288,0,0.022658609717720598,0,0.03390791457451989,0,0.023428839170521593,0,0.04972589495234084,0,0.1866493140641445
es182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025073085242440504,0,0.025606902003966075,0,0.09860241505227506,0,0.05087935544828322,0,0.05095539354850634,0,0.037814414427463,0,0.09015281547931692,0,0.00929662540869701,0,0.08738873111966186,0,0.10211311797980949,0,0.11999863427457595,0,0.0518233103191024,0,0.032352388512609756,0,0.13103960991799943,0,0.049679009111055855,0,0.06277964015659464,0,0.05599335851402132,0,0.018678813613928053,0,0.032716955542067085,0,0.013497723574025263,0,0.04466689541250691,0,0.12050347515122152,0
es183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024301660955545177,0,0.02215605599904757,0,0.12051038203366976,0,0.04308372122322269,0,0.03896039861214139,0,0.033246897312723865,0,0.11868920120066713,0,0.006235727147525989,0,0.052930333168586745,0,0.07566535455900329,0,0.07163246464693936,0,0.03579018139654486,0,0.016986345396566405,0,0.11019609631312612,0,0.05397265170455002,0,0.0746189909855022,0,0.04927843127362506,0,0.01619555022112459,0,0.02423614423950117,0,0.01674608222375104,0,0.03554226137542639,0,0.13341014198678752
es184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05892947048659887,0,0.06018410424185471,0,0.23174603570106309,0,0.11958215138963642,0,0.11976086433778892,0,0.08887551720995537,0,0.21188687501766293,0,0.02184993220217883,0,0.20539042569282873,0,0.11999863427457595,0,0.5640674778184969,0,0.12180073598593742,0,0.0760380745165626,0,0.30798343125987554,0,0.1167609679026675,0,0.1475514846296291,0,0.13160163322909815,0,0.04390096332155707,0,0.07689491928835908,0,0.031723806436290386,0,0.10498095744850257,0,0.2832202704131719,0
es185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046012812056607566,0,0.04195031946436675,0,0.22817459142108373,0,0.08157480144957226,0,0.07376769440863759,0,0.06294973995045498,0,0.22472636409442748,0,0.011806737893359034,0,0.10021839563291557,0,0.07163246464693936,0,0.27125809540183876,0,0.06776519897481909,0,0.03216197936801876,0,0.20864550280340907,0,0.10219192357350075,0,0.14128374247136238,0,0.0933038774915661,0,0.030664686246802145,0,0.045888762579190626,0,0.031707064609924625,0,0.06729578672527524,0,0.2525990219727215
es186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02544962494306014,0,0.025991458396653202,0,0.10008319507935012,0,0.05164344559048032,0,0.05172062560695415,0,0.03838229939853638,0,0.09150670208012261,0,0.0094362392023054,0,0.08870110757174798,0,0.0518233103191024,0,0.12180073598593742,0,0.10520315295674398,0,0.03283824649805816,0,0.13300752152563508,0,0.050425072829855554,0,0.0637224450280733,0,0.05683424914426054,0,0.018959326156286156,0,0.033208288480390265,0,0.013700428137283683,0,0.04533768878570396,0,0.12231315840393359,0
es187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022989672325081364,0,0.02095990345540684,0,0.11400431434676345,0,0.04075773401986478,0,0.0368570197479982,0,0.03145197673703628,0,0.11228145471704354,0,0.005899075132867631,0,0.050072750904934855,0,0.03579018139654486,0,0.06776519897481909,0,0.06771590997561348,0,0.016069293180497973,0,0.10424687227659675,0,0.05105879715271967,0,0.07059048988968217,0,0.04661800647071314,0,0.015321191147763693,0,0.022927692700049872,0,0.01584200124251423,0,0.0336234195764714,0,0.12620764707109375
es188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015887756852819016,0,0.016226014024964777,0,0.06248019261704567,0,0.03224010210048622,0,0.03228828423827317,0,0.023961399889405297,0,0.057126037664801926,0,0.005890879507524882,0,0.05537455396017407,0,0.032352388512609756,0,0.0760380745165626,0,0.03283824649805816,0,0.04100068877253557,0,0.08303427521322383,0,0.031479493241997614,0,0.039780810716789274,0,0.03548063019933735,0,0.01183597655125783,0,0.020731355140012935,0,0.008552938265757802,0,0.028303528138730643,0,0.07635797089229589,0
es189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01091110744427284,0,0.009947760689656556,0,0.05410748380224203,0,0.019343991022902286,0,0.017492676574922473,0,0.014927394034153909,0,0.05328979896248181,0,0.0027997546762045466,0,0.02376498270303732,0,0.016986345396566405,0,0.03216197936801876,0,0.016069293180497973,0,0.015253265202449002,0,0.049476513107948754,0,0.024232969214652993,0,0.03350288811597718,0,0.02212532959353336,0,0.00727157657680534,0,0.01088169135088483,0,0.00751875778154506,0,0.015957980542528147,0,0.0598992964323034
es190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06435152259790552,0,0.06572159417307438,0,0.25306879784001096,0,0.1305848067853644,0,0.13077996296488903,0,0.09705288045032753,0,0.2313824121158446,0,0.023860326493023047,0,0.224288229831816,0,0.13103960991799943,0,0.30798343125987554,0,0.13300752152563508,0,0.08303427521322383,0,0.67264146692129,0,0.12750404852611952,0,0.16112757537262073,0,0.1437101912631213,0,0.04794025484921768,0,0.08396995756773774,0,0.03464268777437552,0,0.11464016899886076,0,0.3092791345515795,0
es191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07078399848474769,0,0.06453444631350243,0,0.3510133202365007,0,0.12549093098453493,0,0.11348083579026771,0,0.09683899110070576,0,0.3457087255604609,0,0.018162943749779493,0,0.15417138069929032,0,0.11019609631312613,0,0.2086455028034091,0,0.10424687227659675,0,0.049476513107948754,0,0.6419413330407435,0,0.1572073655155221,0,0.21734442573753282,0,0.1435344033061697,0,0.04717314608284644,0,0.07059316646146879,0,0.04877669312068064,0,0.10352475001378969,0,0.3885867433307253
es192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243965918354931,0,0.024916005761619748,0,0.09594203707936218,0,0.04950658667341237,0,0.04958057320028581,0,0.03679414899939932,0,0.08772041497097136,0,0.009045794458495562,0,0.08503090798492119,0,0.049679009111055855,0,0.1167609679026675,0,0.050425072829855554,0,0.031479493241997614,0,0.12750404852611952,0,0.09667725342572973,0,0.0610857914640301,0,0.05448260953752676,0,0.018174843155676152,0,0.0318342239394107,0,0.01313354338166622,0,0.043461744153170744,0,0.11725218773821239,0
es193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03466910556991856,0,0.03160815410309372,0,0.17192187664206454,0,0.06146386792924211,0,0.055581475480268754,0,0.047430510816342156,0,0.16932375338305028,0,0.008895979710121661,0,0.07551118879608816,0,0.05397265170455002,0,0.10219192357350075,0,0.05105879715271968,0,0.024232969214652993,0,0.1572073655155221,0,0.15399635138161377,0,0.10645254580456483,0,0.07030133204765374,0,0.02310480923119644,0,0.03457563846290562,0,0.023890206252148622,0,0.050705110818243374,0,0.1903248631893359
es194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030830108810256406,0,0.03148649507797884,0,0.12124248594146331,0,0.06256174896303274,0,0.06265524614859791,0,0.04649697076056117,0,0.11085277634974339,0,0.011431220775063472,0,0.1074540314109016,0,0.06277964015659464,0,0.1475514846296291,0,0.0637224450280733,0,0.039780810716789274,0,0.16112757537262073,0,0.0610857914640301,0,0.15438890893414134,0,0.06884997673588834,0,0.022967650394660723,0,0.04022908587232444,0,0.016596931827662743,0,0.05492284784534523,0,0.14817224186825179,0
es195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04793119467537834,0,0.04369932718885261,0,0.23768772810329333,0,0.08497584725042467,0,0.07684324351018403,0,0.06557426302521349,0,0.2340957360495239,0,0.012298988632808235,0,0.10439673683116166,0,0.0746189909855022,0,0.14128374247136238,0,0.07059048988968217,0,0.03350288811597718,0,0.21734442573753282,0,0.10645254580456481,0,0.29434838959765014,0,0.09719393612618141,0,0.03194316931437803,0,0.04780197328277718,0,0.0330290068890683,0,0.0701015067367244,0,0.2631304707499622
es196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027497471016606944,0,0.028082903993294724,0,0.10813655455045523,0,0.05579902067315879,0,0.05588241110703743,0,0.041470794466453846,0,0.09886993988725172,0,0.01019554176345214,0,0.09583858858635877,0,0.05599335851402132,0,0.13160163322909815,0,0.05683424914426054,0,0.03548063019933735,0,0.1437101912631213,0,0.05448260953752676,0,0.06884997673588834,0,0.12281502160377272,0,0.020484919626253234,0,0.03588044822050153,0,0.014802855698775007,0,0.048985860739955436,0,0.13215528856266925,0
es197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031653792841185496,0,0.028859064738598793,0,0.15696913371822363,0,0.056118106039006896,0,0.05074732912020697,0,0.043305286913279575,0,0.1545969797769907,0,0.008122260272786203,0,0.06894367443436286,0,0.04927843127362505,0,0.09330387749156609,0,0.04661800647071314,0,0.022125329593533357,0,0.1435344033061697,0,0.07030133204765372,0,0.09719393612618141,0,0.1283738801168647,0,0.021095290259636208,0,0.031568454947570504,0,0.021812378116118882,0,0.04629508167129214,0,0.17377153788327054
es198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009172876026805466,0,0.009368170500028746,0,0.036073252273205264,0,0.01861398449126174,0,0.018641802689936385,0,0.013834234288097508,0,0.03298200408378423,0,0.003401128800746138,0,0.031970776190862985,0,0.018678813613928053,0,0.04390096332155707,0,0.018959326156286156,0,0.01183597655125783,0,0.04794025484921768,0,0.018174843155676152,0,0.022967650394660723,0,0.020484919626253234,0,0.013667120735373121,0,0.011969351767444321,0,0.00493808176343008,0,0.0163411837896871,0,0.04408565709697227,0
