study_id,es_id,study_cluster_id,cohort_id,test_cluster_id,timepoint_id,ex_id,con_id,out_id,shared_control,data_status,id_notes,outcome_id_notes,title,doi,publish_in,study_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_window,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,noise_notes,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_class,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,higher_better,effect_direction_label,higher_better_notes,c_mean,c_mean_analysis,c_mean_derivation,c_mean_source,c_sd,c_sd_analysis,c_sd_derivation,c_sd_source,c_n,c_se,c_se_analysis,c_se_derivation,c_se_source,c_ci,c_median,c_q1,c_q3,ex_mean,ex_mean_analysis,ex_mean_derivation,ex_mean_source,ex_sd,ex_sd_analysis,ex_sd_derivation,ex_sd_source,ex_n,ex_se,ex_se_analysis,ex_se_derivation,ex_se_source,ex_ci,ex_median,ex_q1,ex_q3,stat_comment,general_comment
abramova_2021_front,es077,abramova_2021_front,abramova_2021_front__con015__ex019,abramova_2021_front__open_field_test_oft,abramova_2021_front__con015__ex019__pnd20,ex019,con015,out043,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_re,PS_m_re,C_PS_m_re,Yes,Negative,,8.92,8.92,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,6.933734,6.933734,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,25,,1.386747,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,4.3889,4.3889,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,4.1747,4.1747,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,18,,0.983986,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
abramova_2021_front,es078,abramova_2021_front,abramova_2021_front__con014__ex018,abramova_2021_front__open_field_test_oft,abramova_2021_front__con014__ex018__pnd20,ex018,con014,out044,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_cen,PS_f_cen,C_PS_f_cen,Yes,Negative,,2.26087,2.26087,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,2.526539,2.526539,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,23,,0.52682,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,1.3158,1.3158,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,2.029,2.029,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,19,,0.465485,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
abramova_2021_front,es079,abramova_2021_front,abramova_2021_front__con015__ex019,abramova_2021_front__open_field_test_oft,abramova_2021_front__con015__ex019__pnd20,ex019,con015,out044,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_cen,PS_m_cen,C_PS_m_cen,Yes,Negative,,1.16,1.16,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,1.491085,1.491085,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,25,,0.298217,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,0.8889,0.8889,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,2.3235,2.3235,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,18,,0.547654,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
abramova_2021_front,es080,abramova_2021_front,abramova_2021_front__con014__ex018,abramova_2021_front__open_field_test_oft,abramova_2021_front__con014__ex018__pnd20,ex018,con014,out045,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Time in central square,Time,s,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_centt,PS_f_centt,C_PS_f_centt,Yes,Negative,,5.176957,5.176957,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,6.837676,6.837676,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,23,,1.425754,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,2.9368,2.9368,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,5.119,5.119,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,19,,1.174379,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
abramova_2021_front,es081,abramova_2021_front,abramova_2021_front__con015__ex019,abramova_2021_front__open_field_test_oft,abramova_2021_front__con015__ex019__pnd20,ex019,con015,out045,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Time in central square,Time,s,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_centt,PS_m_centt,C_PS_m_centt,Yes,Negative,,2.0964,2.0964,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,3.390067,3.390067,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,25,,0.678013,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,0.7739,0.7739,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,2.1925,2.1925,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,18,,0.516777,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
abramova_2021_front,es082,abramova_2021_front,abramova_2021_front__con014__ex018,abramova_2021_front__open_field_test_oft,abramova_2021_front__con014__ex018__pnd20,ex018,con014,out046,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_gfr,PS_f_gfr,C_PS_f_gfr,No,Positive,,2.652174,2.652174,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,1.465007,1.465007,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,23,,0.305475,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,2.7895,2.7895,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,1.782,1.782,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,19,,0.408819,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
abramova_2021_front,es083,abramova_2021_front,abramova_2021_front__con015__ex019,abramova_2021_front__open_field_test_oft,abramova_2021_front__con015__ex019__pnd20,ex019,con015,out046,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_gfr,PS_m_gfr,C_PS_m_gfr,No,Positive,,3.76,3.76,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,1.665333,1.665333,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,25,,0.333067,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,3,3,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,1.7489,1.7489,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,18,,0.41222,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
abramova_2021_front,es084,abramova_2021_front,abramova_2021_front__con014__ex018,abramova_2021_front__open_field_test_oft,abramova_2021_front__con014__ex018__pnd20,ex018,con014,out047,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Total grooming time,Time,s,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_gtt,PS_f_gtt,C_PS_f_gtt,No,Positive,,16.378696,16.378696,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,13.13384,13.13384,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,23,,2.738595,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,28.2516,28.2516,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,24.6902,24.6902,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,19,,5.66432,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
abramova_2021_front,es085,abramova_2021_front,abramova_2021_front__con015__ex019,abramova_2021_front__open_field_test_oft,abramova_2021_front__con015__ex019__pnd20,ex019,con015,out047,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Total grooming time,Time,s,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_gtt,PS_m_gtt,C_PS_m_gtt,No,Positive,,34.048,34.048,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,25.085267,25.085267,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,25,,5.017053,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,24.2061,24.2061,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,17.297,17.297,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,18,,4.076942,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
abramova_2021_front,es086,abramova_2021_front,abramova_2021_front__con014__ex018,abramova_2021_front__open_field_test_oft,abramova_2021_front__con014__ex018__pnd20,ex018,con014,out048,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",female,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Total freezing time,Time,s,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_f_frtt,PS_f_fr,C_PS_f_fr,No,Positive,,39.256957,39.256957,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,41.727392,41.727392,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,23,,8.700763,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,62.3595,62.3595,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,53.8477,53.8477,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,19,,12.35351,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
abramova_2021_front,es087,abramova_2021_front,abramova_2021_front__con015__ex019,abramova_2021_front__open_field_test_oft,abramova_2021_front__con015__ex019__pnd20,ex019,con015,out048,Yes,Corrected transcription,"One control female, one male and one experimental female and one male",,The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",full_gestation,3 weeks,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""normal conditions without ultrasound""",male,20,juvenile,,none,,Anxiety,Open Field Test (OFT),,Total freezing time,Time,s,Light Phase,Author raw data,included_studies/abramova_2021_front/abramova_2021_front.xlsx,C_m_ftt,PS_m_fr,C_PS_m_fr,No,Positive,,36.678,36.678,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,36.638022,36.638022,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,25,,7.327604,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,79.8783,79.8783,Reported mean; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,55.483,55.483,Reported or previously approved SD; used unchanged,included_studies/abramova_2021_front/abramova_2021_front.xlsx,18,,13.077469,"SD / sqrt(n), using the same-sex subgroup in author raw data","included_studies/abramova_2021_front/abramova_2021_front.xlsx, Лист1, handling=No handling",,,,,Extracted all from raw data,
badache_2017_stress,es088,badache_2017_stress,badache_2017_stress__con016__ex020,badache_2017_stress__open_field_test_oft,badache_2017_stress__con016__ex020__pnd45,ex020,con016,out049,Yes,Verified – no change,One treatmentent group and one control,,"Prenatal noise and restraint stress interact to alter exploratory behavior and balance in juvenile rats, and mixed stress reverses these effects",10.1080/10253890.2017.1307962,Stress,,Rattus norvegicus,albino rat,Wistar rat,13,90 days,"mid, late",mid_late,day 11-19,9,Intermittent,0.05,"3 mins per day.  HELLA twintone Horn, car horn",Traffic,Audible,110,500,,Unclear,,No information,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),,Time in corners,Time,s,Light Phase,Figure 5a,badache_2017_stress_5a,Cn_cor,Ns_cor,Cn_Ns_cor,No,Positive,,216.89,216.89,Reported mean; used unchanged,badache_2017_stress_5a,47.03,47.03,Reported or previously approved SD; used unchanged,badache_2017_stress_5a,16,11.76,11.76,Reported SEM; used unchanged for analysis,badache_2017_stress_5a; Figure 5a,,,,,253.78,253.78,Reported mean; used unchanged,badache_2017_stress_5a,51.89,51.89,Reported or previously approved SD; used unchanged,badache_2017_stress_5a,16,12.97,12.97,Reported SEM; used unchanged for analysis,badache_2017_stress_5a; Figure 5a,,,,,,
