study_id,es_id,ex_id,con_id,out_id,shared_control,data_status,id_notes,outcome_id_notes,title,doi,publish_in,study_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_window,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,noise_notes,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_class,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,higher_better,effect_direction_label,higher_better_notes,c_mean,c_sd,c_n,c_se,c_se_analysis,c_se_derivation,c_se_source,c_ci,c_median,c_q1,c_q3,ex_mean,ex_sd,ex_n,ex_se,ex_se_analysis,ex_se_derivation,ex_se_source,ex_ci,ex_median,ex_q1,ex_q3,stat_comment,general_comment,stat_derivation_method,c_mean_final,c_mean_source,c_sd_final,c_sd_source,c_se_final,c_mean_pre_zero_correction,ex_mean_final,ex_mean_source,ex_sd_final,ex_sd_source,ex_se_final,ex_mean_pre_zero_correction,zero_correction_reference_mean,zero_correction_primary_09,c_mean_exact_zero,ex_mean_exact_zero,c_sd_zero_review,ex_sd_zero_review,frequency_min_hz,frequency_max_hz,frequency_mid_hz,frequency_format,acoustic_band_from_frequency,dam_age_weeks,dependency_cluster_id
abramova_2023_biopsy,es197,ex026,con022,out094,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Mean grooming duration,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,No,Positive,,6.4,2.846,10,0.9,0.9,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,8.8,8.2024,8,2.9,2.9,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,Mean±SEM,,author_reported_se,6.4,author_reported_se,2.846,author_reported_se,0.9,6.4,8.8,author_reported_se,8.2024,author_reported_se,2.9,8.8,6.4,5.760000000000001,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con022
abramova_2023_biopsy,es198,ex025,con021,out095,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,80,adult,,none,,Depression,Sucrose Preference Test (SPT),,Sucrose preference index,Index,%,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,Yes,Negative,,63.5,17.4,9,5.8,5.8,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,60.3,13.914,10,4.4,4.4,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,Mean±SEM,,author_reported_se,63.5,author_reported_se,17.4,author_reported_se,5.8,63.5,60.3,author_reported_se,13.914,author_reported_se,4.4,60.3,40.48,36.431999999999995,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con021
abramova_2023_biopsy,es199,ex026,con022,out095,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,80,adult,,none,,Depression,Sucrose Preference Test (SPT),,Sucrose preference index,Index,%,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,Yes,Negative,,62.3,21.1873,10,6.7,6.7,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,83.4,11.3137,8,4,4,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,Mean±SEM,,author_reported_se,62.3,author_reported_se,21.1873,author_reported_se,6.7,62.3,83.4,author_reported_se,11.3137,author_reported_se,4,83.4,40.48,36.431999999999995,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con022
abramova_2023_biopsy,es200,ex025,con021,out096,No,Analysis decision required,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,adult,,none,,Depression,Forced Swimming Test (FST),,Total immobility time,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,No,Positive,,,,9,,,Not calculated here: median (Q1; Q3) reported; estimation is deferred to reproducible R data wrangling,median_iqr_deferred_to_r_se_computed_sd_over_sqrt_n,,110,81,143,,,10,,,Not calculated here: median (Q1; Q3) reported; estimation is deferred to reproducible R data wrangling,median_iqr_deferred_to_r_se_computed_sd_over_sqrt_n,,140,102,164,estimated from Median(Q1;Q3),,median_iqr_deferred_to_r,111.48666666666666,luo_2018_median_iqr,54.23016970596423,wan_2014_median_iqr,18.07672323532141,111.48666666666666,134.827,luo_2018_median_iqr,53.32021481457131,wan_2014_median_iqr,16.86133241434979,134.827,26.79,24.111,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con021
abramova_2023_biopsy,es201,ex026,con022,out096,No,Analysis decision required,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,95,adult,,none,,Depression,Forced Swimming Test (FST),,Total immobility time,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,No,Positive,,,,10,,,Not calculated here: median (Q1; Q3) reported; estimation is deferred to reproducible R data wrangling,median_iqr_deferred_to_r_se_computed_sd_over_sqrt_n,,64,45,83,,,8,,,Not calculated here: median (Q1; Q3) reported; estimation is deferred to reproducible R data wrangling,median_iqr_deferred_to_r_se_computed_sd_over_sqrt_n,,100,87,109,estimated from Median(Q1;Q3),,median_iqr_deferred_to_r,64,luo_2018_median_iqr,32.68013166054371,wan_2014_median_iqr,10.334365028149872,64,98.5025,luo_2018_median_iqr,19.65716916872465,wan_2014_median_iqr,6.949858809068164,98.5025,26.79,24.111,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con022
abramova_2023_biopsy,es202,ex025,con021,out097,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,adult,,none,,Depression,Forced Swimming Test (FST),,Total passive swimming,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,No,Positive,,202,39,9,13,13,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,201,34.7851,10,11,11,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,Mean±SEM,,author_reported_se,202,author_reported_se,39,author_reported_se,13,202,201,author_reported_se,34.7851,author_reported_se,11,201,201,180.9,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con021
abramova_2023_biopsy,es203,ex026,con022,out097,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,95,adult,,none,,Depression,Forced Swimming Test (FST),,Total passive swimming,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,No,Positive,,223,82.2192,10,26,26,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,228,22.6274,8,8,8,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,Mean±SEM,,author_reported_se,223,author_reported_se,82.2192,author_reported_se,26,223,228,author_reported_se,22.6274,author_reported_se,8,228,201,180.9,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con022
abramova_2023_biopsy,es204,ex025,con021,out098,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,adult,,none,,Depression,Forced Swimming Test (FST),,Total active swimming,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,Yes,Negative,,43,21,9,7,7,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,22,15.8114,10,5,5,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,Mean±SEM,,author_reported_se,43,author_reported_se,21,author_reported_se,7,43,22,author_reported_se,15.8114,author_reported_se,5,22,22,19.8,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con021
abramova_2023_biopsy,es205,ex026,con022,out098,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,95,adult,,none,,Depression,Forced Swimming Test (FST),,Total active swimming,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,Yes,Negative,,47,25.2982,10,8,8,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,36,19.799,8,7,7,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,Mean±SEM,,author_reported_se,47,author_reported_se,25.2982,author_reported_se,8,47,36,author_reported_se,19.799,author_reported_se,7,36,22,19.8,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con022
abramova_2023_biopsy,es206,ex025,con021,out099,No,Analysis decision required,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,adult,,none,,Depression,Forced Swimming Test (FST),,Number of dives,Count,Count,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,Yes,Negative,,,,9,,,Not calculated here: median (Q1; Q3) reported; estimation is deferred to reproducible R data wrangling,median_iqr_deferred_to_r_se_computed_sd_over_sqrt_n,,1,0,4,,,10,,,Not calculated here: median (Q1; Q3) reported; estimation is deferred to reproducible R data wrangling,median_iqr_deferred_to_r_se_computed_sd_over_sqrt_n,,3,1,4.7,estimated from Median(Q1;Q3),,median_iqr_deferred_to_r,1.7433333333333332,luo_2018_median_iqr,3.4987206261912402,wan_2014_median_iqr,1.1662402087304133,1.7433333333333332,2.88915,luo_2018_median_iqr,3.182012819579256,wan_2014_median_iqr,1.0062408053724876,2.88915,0.3695,0.33255,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con021
abramova_2023_biopsy,es207,ex026,con022,out099,No,Analysis decision required,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,__________ _______________ ______,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,95,adult,,none,,Depression,Forced Swimming Test (FST),,Number of dives,Count,Count,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,Yes,Negative,,,,10,,,Not calculated here: median (Q1; Q3) reported; estimation is deferred to reproducible R data wrangling,median_iqr_deferred_to_r_se_computed_sd_over_sqrt_n,,0,0,1,,,8,,,Not calculated here: median (Q1; Q3) reported; estimation is deferred to reproducible R data wrangling,median_iqr_deferred_to_r_se_computed_sd_over_sqrt_n,,1,0,2,estimated from Median(Q1;Q3),,median_iqr_deferred_to_r,0.3695,luo_2018_median_iqr,0.8600034647511502,wan_2014_median_iqr,0.2719569744249966,0.3695,1,luo_2018_median_iqr,1.787015378974968,wan_2014_median_iqr,0.631805346278924,1,0.3695,0.33255,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con022
